2023-12-01 19:33:07.347473	MPP		4095		5000.00		0.61		5.88		0.00		4095		0.00
2023-12-01 19:33:07.564576	MPP		4095		5000.00		0.57		5.98		0.00		4095		0.00
2023-12-01 19:33:07.781464	MPP		4095		5000.00		0.60		5.55		0.00		4095		0.00
2023-12-01 19:33:07.998379	MPP		4095		5000.00		0.60		6.48		0.00		4095		0.00
2023-12-01 19:33:08.215264	MPP		4095		5000.00		0.59		5.73		0.00		4095		0.00
2023-12-01 19:33:08.432222	MPP		4095		5000.00		0.61		5.79		0.00		4095		0.00
2023-12-01 19:33:08.649079	MPP		4095		5000.00		0.55		5.87		0.00		4095		0.00
2023-12-01 19:33:08.865960	MPP		4095		5000.00		0.56		5.67		0.00		4095		0.00
2023-12-01 19:33:09.082664	MPP		4095		5000.00		0.55		6.16		0.00		4095		0.00
2023-12-01 19:33:09.299589	MPP		4095		5000.00		0.56		5.45		0.00		4095		0.00
2023-12-01 19:33:09.516633	MPP		4095		5000.00		0.57		5.89		0.00		4095		0.00
2023-12-01 19:33:09.733355	MPP		4095		5000.00		0.59		5.91		0.00		4095		0.00
2023-12-01 19:33:09.950645	MPP		4095		5000.00		0.59		5.85		0.00		4095		0.00
2023-12-01 19:33:10.167383	MPP		4095		5000.00		0.55		5.68		0.00		4095		0.00
2023-12-01 19:33:10.384399	MPP		4095		5000.00		0.62		5.97		0.00		4095		0.00
2023-12-01 19:33:10.601143	MPP		4095		5000.00		0.56		6.03		0.00		4095		0.00
2023-12-01 19:33:10.818057	MPP		4095		5000.00		0.59		5.40		0.00		4095		0.00
2023-12-01 19:33:11.034969	MPP		4095		5000.00		0.56		6.05		0.00		4095		0.00
2023-12-01 19:33:11.251866	MPP		4095		5000.00		0.55		5.12		0.00		4095		0.00
2023-12-01 19:33:11.468938	MPP		4095		5000.00		0.56		6.10		0.00		4095		0.00
2023-12-01 19:33:11.685613	MPP		4095		5000.00		0.55		5.78		0.00		4095		0.00
2023-12-01 19:33:11.902558	MPP		4095		5000.00		0.59		5.73		0.00		4095		0.00
2023-12-01 19:33:12.119284	MPP		4095		5000.00		0.60		6.07		0.00		4095		0.00
2023-12-01 19:33:12.336147	MPP		4095		5000.00		0.59		5.20		0.00		4095		0.00
2023-12-01 19:33:12.553243	MPP		4095		5000.00		0.58		5.93		0.00		4095		0.00
2023-12-01 19:33:12.770155	MPP		4095		5000.00		0.56		5.74		0.00		4095		0.00
2023-12-01 19:33:12.987076	MPP		4095		5000.00		0.60		5.72		0.00		4095		0.00
2023-12-01 19:33:13.203837	MPP		4095		5000.00		0.53		5.86		0.00		4095		0.00
2023-12-01 19:33:13.420863	MPP		4095		5000.00		0.60		5.50		0.00		4095		0.00
2023-12-01 19:33:13.637768	MPP		4095		5000.00		0.57		5.96		0.00		4095		0.00
2023-12-01 19:33:13.854658	MPP		4095		5000.00		0.56		5.50		0.00		4095		0.00
2023-12-01 19:33:14.071530	MPP		4095		5000.00		0.62		5.91		0.00		4095		0.00
2023-12-01 19:33:14.288263	MPP		4095		5000.00		0.56		5.63		0.00		4095		0.00
2023-12-01 19:33:14.505363	MPP		4095		5000.00		0.59		5.80		0.00		4095		0.00
2023-12-01 19:33:14.722255	MPP		4095		5000.00		0.56		6.15		0.00		4095		0.00
2023-12-01 19:33:14.939367	MPP		4095		5000.00		0.59		5.53		0.00		4095		0.00
2023-12-01 19:33:15.156142	MPP		4095		5000.00		0.59		5.87		0.00		4095		0.00
2023-12-01 19:33:15.373164	MPP		4095		5000.00		0.57		5.85		0.00		4095		0.00
2023-12-01 19:33:15.589878	MPP		4095		5000.00		0.59		5.86		0.00		4095		0.00
2023-12-01 19:33:15.806786	MPP		4095		5000.00		0.60		5.93		0.00		4095		0.00
2023-12-01 19:33:16.023698	MPP		4095		5000.00		0.58		5.78		0.00		4095		0.00
2023-12-01 19:33:16.240584	MPP		4095		5000.00		0.60		5.66		0.00		4095		0.00
2023-12-01 19:33:16.457503	MPP		4095		5000.00		0.60		6.24		0.00		4095		0.00
2023-12-01 19:33:16.674159	MPP		4095		5000.00		0.57		5.80		0.00		4095		0.00
2023-12-01 19:33:16.890881	MPP		4095		5000.00		0.59		5.56		0.00		4095		0.00
2023-12-01 19:33:17.107863	MPP		4095		5000.00		0.57		6.05		0.00		4095		0.00
